id,recipe_name,prep_time_ai,cook_time_ai,time_source
1329,Cá lóc xào lưu ly,,,gemma-4-31b-it_error
1330,Củ sắn xào thịt,,,gemma-4-31b-it_error
1331,Sườn kho đậu hũ non,,,gemma-4-31b-it_error
1332,Rau củ xào hỷ lạc,,,gemma-4-31b-it_error
1333,Lươn om chuối đậu,,,gemma-4-31b-it_error
1334,Củ sen chiên tôm,,,gemma-4-31b-it_error
1335,Cải thảo xào tim heo,,,gemma-4-31b-it_error
1336,Canh gà nấu khoai tây,,,gemma-4-31b-it_error
1337,Chả bắp,,,gemma-4-31b-it_error
1338,Kiểm,,,gemma-4-31b-it_error
1339,Bạch tuộc xào chua cay,,,gemma-4-31b-it_error
1340,Tôm xào sả cay,,,gemma-4-31b-it_error
1341,Gà kho hành phi,,,gemma-4-31b-it_error
1342,Đậu hũ xốt nấm,,,gemma-4-31b-it_error
1343,Dừa kho ngũ vị,,,gemma-4-31b-it_error
1344,Cua nấm xào măng tây,,,gemma-4-31b-it_error
1345,Mắm lóc chưng,,,gemma-4-31b-it_error
1346,Cá đối kho cải chua,,,gemma-4-31b-it_error
1347,Canh cá rô rau nhút,,,gemma-4-31b-it_error
1348,Cồi sò điệp chiên khoai,,,gemma-4-31b-it_error
1349,Gà kho củ cải muối,,,gemma-4-31b-it_error
1350,Nấm hấp sả,,,gemma-4-31b-it_error
1351,Lươn om khoai sọ,,,gemma-4-31b-it_error
1352,Tôm thịt kho quẹt,,,gemma-4-31b-it_error
1353,Thịt bò xào cần nước,,,gemma-4-31b-it_error
1354,Gà xào hạnh nhân,,,gemma-4-31b-it_error
1355,Canh mít non củ năng,,,gemma-4-31b-it_error
1356,Canh cá chim nấu ngót,,,gemma-4-31b-it_error
1357,Canh long thả,,,gemma-4-31b-it_error
1358,Canh ếch lá me non,,,gemma-4-31b-it_error
1359,Vịt kho sấu,,,gemma-4-31b-it_error
1360,Rau củ chiên giòn,,,gemma-4-31b-it_error
1361,Ốc móng tay xào tiêu xanh,,,gemma-4-31b-it_error
1362,Lươn kho sả ớt,,,gemma-4-31b-it_error
1363,Bánh hến chiên,,,gemma-4-31b-it_error
1364,Thịt ram xốt mayonnaise,,,gemma-4-31b-it_error
1365,Lưỡi heo xào riềng sả,,,gemma-4-31b-it_error
1366,Thịt kho nước tương giấm,,,gemma-4-31b-it_error
1367,Heo viên chiên xù,,,gemma-4-31b-it_error
1368,Cá long tong kho lạt,,,gemma-4-31b-it_error
1369,Cá đối kho cà chua,,,gemma-4-31b-it_error
1370,Canh nghêu mồng tơi,,,gemma-4-31b-it_error
1371,Canh rau tập tàng,,,gemma-4-31b-it_error
1372,Trứng chiên rau củ xốt mayonnaise,,,gemma-4-31b-it_error
1373,Canh chua chem chép,,,gemma-4-31b-it_error
1374,Cá bông lau kho tộ,,,gemma-4-31b-it_error
1375,Nghêu hấp nước tương,,,gemma-4-31b-it_error
1376,Củ sen hấp thập cẩm,,,gemma-4-31b-it_error
1377,Đậu bắp xào tôm,,,gemma-4-31b-it_error
1378,Cá lóc kho củ cải,,,gemma-4-31b-it_error
1379,Cá ba sa om xốt mayonnaise,,,gemma-4-31b-it_error
1380,Cơm chiên trái thơm,,,gemma-4-31b-it_error
1381,Canh bí ngòi nấu nấm,,,gemma-4-31b-it_error
1382,Thịt heo chiên xù,,,gemma-4-31b-it_error
1383,Cá xào cần tỏi,,,gemma-4-31b-it_error
1384,Cà chua nhồi đậu hũ,,,gemma-4-31b-it_error
1385,Canh măng giò heo,,,gemma-4-31b-it_error
1386,Canh cá lóc rau cần,,,gemma-4-31b-it_error
1387,Cá rô kho tộ,,,gemma-4-31b-it_error
1388,Ếch xào lăn,,,gemma-4-31b-it_error
1389,Thịt vịt xào bầu,,,gemma-4-31b-it_error
1390,Cải rổ xào trứng muối,,,gemma-4-31b-it_error
1391,Gà ram gừng,,,gemma-4-31b-it_error
1392,Sườn ram mặn,,,gemma-4-31b-it_error
1393,Tôm rim thịt ba chỉ,,,gemma-4-31b-it_error
1394,Canh cá rô nấu cải bẹ xanh,,,gemma-4-31b-it_error
1395,Canh chua cá lóc,,,gemma-4-31b-it_error
1396,Canh cá rau cần,,,gemma-4-31b-it_error
1397,Cá chép kho quả sấu,,,gemma-4-31b-it_error
1398,Canh cá trân châu,,,gemma-4-31b-it_error
1399,Canh chua trái tắc,,,gemma-4-31b-it_error
1400,Cá trê kho rau răm,,,gemma-4-31b-it_error
1401,Cá xào lá quế,,,gemma-4-31b-it_error
1402,Hủ tiếu xào chay vị me,,,gemma-4-31b-it_error
1403,Ếch xào tía tô,,,gemma-4-31b-it_error
1404,Cá kho tàu,,,gemma-4-31b-it_error
1405,Chả nấm xốt chua ngọt,,,gemma-4-31b-it_error
1406,Ốc bươu kho gừng,,,gemma-4-31b-it_error
1407,Cá thu Nhật kho nước dừa,,,gemma-4-31b-it_error
1408,Bắp hạt xào gà giòn Mayonnaise,,,gemma-4-31b-it_error
1409,Sò điệp xào cần tây,,,gemma-4-31b-it_error
1410,Khô cá cơm kho khế,,,gemma-4-31b-it_error
1411,Cháo thập cẩm,20,45,gemma-4-31b-it_estimate
1412,Đậu que xào thịt,25,10,gemma-4-31b-it_estimate
1413,Khoai tây xào thịt bò,20,20,gemma-4-31b-it_estimate
1414,Canh song thủy,,,gemma-4-31b-it_error
1415,Ngồng cải xào bao tử cá basa,,,gemma-4-31b-it_error
1416,Vịt kho ngũ vị,,,gemma-4-31b-it_error
1417,Đậu bắp kho nước tương,,,gemma-4-31b-it_error
1418,Cá ngừ kho nước mía,,,gemma-4-31b-it_error
1419,Canh bí ngòi quấn tôm,,,gemma-4-31b-it_error
1420,Bao tử cá basa xào bạc hà,,,gemma-4-31b-it_error
1421,Trứng đúc hẹ,,,gemma-4-31b-it_error
1422,Bò xào ớt khô,,,gemma-4-31b-it_error
1423,Bò né hoa thiên lý,,,gemma-4-31b-it_error
1424,Canh gà thuốc bắc,,,gemma-4-31b-it_error
1425,Canh đuôi bò củ cải,,,gemma-4-31b-it_error
1426,Thịt kho củ sen tương hột,,,gemma-4-31b-it_error
1427,Bao tử kho dưa cải trứng cút,,,gemma-4-31b-it_error
1428,Cá đối kho cần tàu,,,gemma-4-31b-it_error
1429,Canh giò heo đu đủ hườm,,,gemma-4-31b-it_error
1430,Thịt om chuối xanh,,,gemma-4-31b-it_error
1431,Ếch kho tiêu xanh,,,gemma-4-31b-it_error
1432,Sườn xào chua ngọt,,,gemma-4-31b-it_error
1433,Bông thiên lý xào hải sản,,,gemma-4-31b-it_error
1434,Cá thu xốt xòai tượng,,,gemma-4-31b-it_error
1435,Bún xào chay,,,gemma-4-31b-it_error
1436,Lẩu đuôi bò cay,,,gemma-4-31b-it_error
1437,Cá điêu hồng kho tương bần,,,gemma-4-31b-it_error
1438,Măng le xào gan,,,gemma-4-31b-it_error
1439,Sò lông kho tiêu xanh,,,gemma-4-31b-it_error
1440,Bắp cải cuộn thịt kho bơ,,,gemma-4-31b-it_error
1441,Canh mồng tơi bắp nụ,,,gemma-4-31b-it_error
1442,Gà xào giấm gừng,,,gemma-4-31b-it_error
1443,Bò xào lăn,,,gemma-4-31b-it_error
1444,Thịt bò xào kiểu Hàn Quốc,,,gemma-4-31b-it_error
1445,Canh riêu cá chép,,,gemma-4-31b-it_error
1446,Cánh gà kho khoai môn,,,gemma-4-31b-it_error
1447,Sườn chiên xốt chanh dây,,,gemma-4-31b-it_error
1448,Canh hến nấu khế,,,gemma-4-31b-it_error
1449,Canh chua măng,,,gemma-4-31b-it_error
1450,Bao tử khìa tiêu xanh,,,gemma-4-31b-it_error
1451,Gà kho me,,,gemma-4-31b-it_error
1452,Sườn xào bắp non,,,gemma-4-31b-it_error
1453,Lưỡi heo kho quế,,,gemma-4-31b-it_error
1454,Miến xào đậu ngự,,,gemma-4-31b-it_error
1455,Cà bung thịt heo,,,gemma-4-31b-it_error
1456,Nấm đùi gà kho gừng,,,gemma-4-31b-it_error
1457,Canh đu đủ lá lốt,,,gemma-4-31b-it_error
1458,Thịt bò xào ngồng cải,,,gemma-4-31b-it_error
1459,Đậu bắp thịt gà xào chao,,,gemma-4-31b-it_error
1460,Tôm chiên xóc lá quế,,,gemma-4-31b-it_error
1461,Hải sâm xào rau củ,,,gemma-4-31b-it_error
1462,Cá thu kho riềng,,,gemma-4-31b-it_error
1463,Canh gà cải bó xôi,,,gemma-4-31b-it_error
1464,Cà tím nhồi thịt kho,,,gemma-4-31b-it_error
1465,Canh vịt khoai sọ,,,gemma-4-31b-it_error
1466,Rau củ kho mayonnaise,,,gemma-4-31b-it_error
1467,Bánh rôti cuộn thịt gà,,,gemma-4-31b-it_error
1468,Tôm càng xốt nước tương,,,gemma-4-31b-it_error
1469,Thịt kho khổ qua tây,,,gemma-4-31b-it_error
1470,Gà xào hạt điều,,,gemma-4-31b-it_error
1471,Canh mướp hương thịt viên,,,gemma-4-31b-it_error
1472,Canh kim chi thịt bò,,,gemma-4-31b-it_error
1473,Tôm hấp su hào,,,gemma-4-31b-it_error
1474,Canh dưa leo nhồi thịt,,,gemma-4-31b-it_error
1475,Canh chua bông so đũa chay,,,gemma-4-31b-it_error
1476,Lòng non xào nghệ,,,gemma-4-31b-it_error
1477,Sườn chiên mayonnaise sa tế,,,gemma-4-31b-it_error
1478,Dồi trường xào cải chua,,,gemma-4-31b-it_error
1479,Canh bầu nấu riêu tép,,,gemma-4-31b-it_error
1480,Cá thu nhật kho me,,,gemma-4-31b-it_error
1481,Củ hũ dừa kho nấm,,,gemma-4-31b-it_error
1482,Canh cá thác lác nấu hoa,,,gemma-4-31b-it_error
1483,Thịt heo quay kho củ hũ dừa,,,gemma-4-31b-it_error
1484,Bao tử xào đông cô,,,gemma-4-31b-it_error
1485,Canh khế cá cơm,,,gemma-4-31b-it_error
1486,Lòng heo xào thơm,,,gemma-4-31b-it_error
1487,Đậu hũ hấp tôm,,,gemma-4-31b-it_error
1488,Canh riêu cua,,,gemma-4-31b-it_error
1489,Thịt gà kho kim chi,,,gemma-4-31b-it_error
1490,Canh bắp cải gói thịt,,,gemma-4-31b-it_error
1491,Tôm xào bông cải,,,gemma-4-31b-it_error
1492,Canh ốc thì là,25,20,gemma-4-31b-it_estimate
1493,Canh cải chua nấu cá cơm,15,15,gemma-4-31b-it_estimate
1494,Canh boaro nấu đậu hũ non,20,15,gemma-4-31b-it_estimate
1495,Cà chua nhồi thịt ghẹ,,,gemma-4-31b-it_error
1496,Ba rọi kho gừng,,,gemma-4-31b-it_error
1497,Đọt su xào tôm,,,gemma-4-31b-it_error
1498,Thịt chiên xốt nước tương,,,gemma-4-31b-it_error
1499,Thịt quay kho dưa cải,,,gemma-4-31b-it_error
1500,Cá chiên ngâm nước tương,,,gemma-4-31b-it_error
1501,Canh chua cá lăng rau nhút,,,gemma-4-31b-it_error
1502,Nấm bào ngư xào xốt mè,,,gemma-4-31b-it_error
1503,Củ năng xào tôm thịt,,,gemma-4-31b-it_error
1504,Sườn non kho khế,,,gemma-4-31b-it_error
1505,Chả cá kho vân trứng,,,gemma-4-31b-it_error
1506,Canh chả mực thì là,,,gemma-4-31b-it_error
1507,Mực rối,,,gemma-4-31b-it_error
1508,Cá lóc phi lê xốt gừng,,,gemma-4-31b-it_error
1509,Ốc xào chuối xanh,,,gemma-4-31b-it_error
1510,Cá kèo kho khế,,,gemma-4-31b-it_error
1511,Lưỡi heo xào lăn,,,gemma-4-31b-it_error
1512,Canh dền cơm nấu nghêu,,,gemma-4-31b-it_error
1513,Thịt bò xào đậu cove,,,gemma-4-31b-it_error
1514,Cà ri chay,,,gemma-4-31b-it_error
1515,Nấm tuyết xào hải sâm,,,gemma-4-31b-it_error
1516,Canh thanh long,,,gemma-4-31b-it_error
1517,Cá đối kho thơm,,,gemma-4-31b-it_error
1518,Canh măng gà viên,,,gemma-4-31b-it_error
1519,Vịt quay kho trứng cút,,,gemma-4-31b-it_error
1520,Canh cá khoai lá giang,,,gemma-4-31b-it_error
1521,Bắp non xào mực cay,,,gemma-4-31b-it_error
1522,Cơm chiên chay,,,gemma-4-31b-it_error
1523,Thịt xay kho bắp đậu,,,gemma-4-31b-it_error
1524,Canh sườn non táo đỏ,,,gemma-4-31b-it_error
1525,Cá nục kho kiểu Nhật,,,gemma-4-31b-it_error
1526,Khổ qua tây xào thịt bò,,,gemma-4-31b-it_error
1527,Hủ tiếu chay,,,gemma-4-31b-it_error
1528,Lươn chiên giòn xốt tiêu xanh,,,gemma-4-31b-it_error
1529,Canh khoai rau đắng,,,gemma-4-31b-it_error
1530,Vịt xào măng,,,gemma-4-31b-it_error
1531,Canh bí đao nấu sườn non,,,gemma-4-31b-it_error
1532,Sushi,,,gemma-4-31b-it_error
1533,Bún thịt xào sả ớt,,,gemma-4-31b-it_error
1534,Cà bát om thịt ba chỉ,,,gemma-4-31b-it_error
1535,Gà rim nước tương cà,,,gemma-4-31b-it_error
1536,Sườn chay rim mật ong,,,gemma-4-31b-it_error
1537,Heo quay kho măng,,,gemma-4-31b-it_error
1538,Nấm bào ngư xào sả ớt,,,gemma-4-31b-it_error
1539,Canh hến dưa cải,,,gemma-4-31b-it_error
1540,Canh lươn nấu bắp chuối hột,,,gemma-4-31b-it_error
1541,Vịt kho rau củ,,,gemma-4-31b-it_error
1542,Súp gà chua cay,,,gemma-4-31b-it_error
1543,Đậu hũ nhồi xốt me,,,gemma-4-31b-it_error
1544,Bò viên chay xào thập cẩm,,,gemma-4-31b-it_error
1545,Suông tôm giò heo,,,gemma-4-31b-it_error
1546,Cháo cá giò heo,,,gemma-4-31b-it_error
1547,Cháo bồ câu,,,gemma-4-31b-it_error
1548,Thịt kho xốt tương,,,gemma-4-31b-it_error
1549,Sườn hầm tỏi,,,gemma-4-31b-it_error
1550,Bí xanh tiềm tứ hải,,,gemma-4-31b-it_error
1551,Đậu hũ kho nấm rơm,,,gemma-4-31b-it_error
1552,Canh thịt bò cải xoong,,,gemma-4-31b-it_error
1553,Chả hấp chay,,,gemma-4-31b-it_error
1554,Gà tiềm hạt sen,,,gemma-4-31b-it_error
1555,Sườn nấu đậu,,,gemma-4-31b-it_error
1556,Bồ câu quay nước dừa,,,gemma-4-31b-it_error
1557,Bắp cải tím xào hải sản,,,gemma-4-31b-it_error
1558,Cá thu rim nước trà xanh,,,gemma-4-31b-it_error
1559,Cá hú kho xốt tương,,,gemma-4-31b-it_error
1560,Chè dưỡng nhan Blendy®,,,gemma-4-31b-it_error
1561,Chả cá lóc xốt mayo mật ong,,,gemma-4-31b-it_error
1562,Lươn cuộn mía nướng,,,gemma-4-31b-it_error
1563,Mì ý xốt cua,,,gemma-4-31b-it_error
1564,Mực nhúng giấm,,,gemma-4-31b-it_error
1565,Salad gà nướng thơm,,,gemma-4-31b-it_error
1566,Phở chay,,,gemma-4-31b-it_error
1567,Đùi ếch chiên,,,gemma-4-31b-it_error
1568,Súp mộc nhĩ thịt cua,,,gemma-4-31b-it_error
1569,Ức gà nhồi phô mai,,,gemma-4-31b-it_error
1570,Lẩu kim chi phô mai,,,gemma-4-31b-it_error
1571,Cá chép chiên giòn cuốn bánh tráng,,,gemma-4-31b-it_error
1572,Mì Ý bò băm,,,gemma-4-31b-it_error
1573,Bò cuộn xúc xích chiên giòn,,,gemma-4-31b-it_error
1574,Súp gà mọc nấm hương,,,gemma-4-31b-it_error
1575,Cháo cá nấu bắp nếp,,,gemma-4-31b-it_error
1576,Lẩu sườn khoai môn,,,gemma-4-31b-it_error
1577,Cá hồi hạnh nhân xốt chanh dây,,,gemma-4-31b-it_error
1578,Vịt nấu cơm rượu,,,gemma-4-31b-it_error
1579,Cơm giòn tôm kho quẹt,,,gemma-4-31b-it_error
1580,Canh cá rau cần,,,gemma-4-31b-it_error
1581,Bò cuộn rong biển,,,gemma-4-31b-it_error
1582,Bò áp chảo,,,gemma-4-31b-it_error
1583,Ốc xào khế,,,gemma-4-31b-it_error
1584,Rau củ luộc và cơm chiên giòn chấm kho quẹt,,,gemma-4-31b-it_error
1585,Pizza khoai tây,,,gemma-4-31b-it_error
1586,Ba rọi nướng mè rau củ,,,gemma-4-31b-it_error
1587,Sụn gà rang lá cà ri cay,,,gemma-4-31b-it_error
1588,Cà tím nhồi thịt áp chảo,,,gemma-4-31b-it_error
1589,Lẩu cua đồng,,,gemma-4-31b-it_error
1590,Cá lóc nướng ớt xiêm xanh,,,gemma-4-31b-it_error
1591,Bò nướng lá cách,,,gemma-4-31b-it_error
1592,Cá chiên xốt cam,,,gemma-4-31b-it_error
1593,Cua lột chiên giòn,,,gemma-4-31b-it_error
1594,Cá sapa nhồi ngọc kê nướng,,,gemma-4-31b-it_error
1595,Cá bớp kho thịt ba rọi,,,gemma-4-31b-it_error
1596,Đậu hủ non xốt cay,,,gemma-4-31b-it_error
1597,Lẩu xí quách kim chi,,,gemma-4-31b-it_error
1598,Thịt bò nướng mè kiểu Hàn Quốc,,,gemma-4-31b-it_error
1599,Bánh rán cam mật ong,,,gemma-4-31b-it_error
1600,Sò lông nướng bơ tỏi,,,gemma-4-31b-it_error
1601,Cá hồi áp chảo xốt tiêu,,,gemma-4-31b-it_error
1602,Càng cua chiên mè xốt Mayo,,,gemma-4-31b-it_error
1603,Lẩu nấm tiềm củ quả,,,gemma-4-31b-it_error
1604,Gà nướng lửa trại,,,gemma-4-31b-it_error
1605,Bánh canh vịt,,,gemma-4-31b-it_error
1606,Chả bò chiên,,,gemma-4-31b-it_error
1607,Cá hồi chiên xốt xoài,,,gemma-4-31b-it_error
1608,Cháo hạt sen bạch quả,,,gemma-4-31b-it_error
1609,Hàu nướng lá hương thảo,,,gemma-4-31b-it_error
1610,Gà nấu nấm,,,gemma-4-31b-it_error
1611,Lẩu gà nấu giấm,,,gemma-4-31b-it_error
1612,Mì Ý xào thịt bò băm,,,gemma-4-31b-it_error
1613,Cá cuốn tôm chiên,,,gemma-4-31b-it_error
1614,Chả giò cua,,,gemma-4-31b-it_error
1615,Tam hữu,,,gemma-4-31b-it_error
1616,Gà om bia,,,gemma-4-31b-it_error
1617,Cá nướng muối ớt,,,gemma-4-31b-it_error
1618,Nghêu xào mayonnaise hung quế,,,gemma-4-31b-it_error
1619,Nem cua rán,,,gemma-4-31b-it_error
1620,Cà tím nướng mayonnaise,,,gemma-4-31b-it_error
1621,Càng cua bách hoa,,,gemma-4-31b-it_error
1622,Miến xào cua,,,gemma-4-31b-it_error
1623,Nem thịt bò chiên xù,,,gemma-4-31b-it_error
1624,Súp cua nấm tuyết,,,gemma-4-31b-it_error
1625,Bò nhúng giấm,,,gemma-4-31b-it_error
1626,Lẩu cá kèo lá giang,,,gemma-4-31b-it_error
1627,Cuốn diếp chay,,,gemma-4-31b-it_error
1628,Ếch chiên bột,,,gemma-4-31b-it_error
1629,Gà hấp cải bẹ xanh,,,gemma-4-31b-it_error
1630,Vịt nấu thơm,,,gemma-4-31b-it_error
1631,Lẩu uyên ương,,,gemma-4-31b-it_error
1632,Trứng hấp rau củ,,,gemma-4-31b-it_error
1633,Bò xốt vang,,,gemma-4-31b-it_error
1634,Lẩu cá lăng măng chua,,,gemma-4-31b-it_error
1635,Gà chiên lá dứa,,,gemma-4-31b-it_error
1636,Phở xào chua ngọt,,,gemma-4-31b-it_error
1637,Cá lóc hấp bầu,,,gemma-4-31b-it_error
1638,Cơm chiên trái cây,,,gemma-4-31b-it_error
1639,Chả tôm chiên lá trà xanh,,,gemma-4-31b-it_error
1640,Táo tàu tiềm chôm chôm,,,gemma-4-31b-it_error
1641,Sườn nướng ngũ vị,,,gemma-4-31b-it_error
1642,Vây cá hồi xốt kem Mayo,,,gemma-4-31b-it_error
1643,Bạch tuộc xào rau muống,,,gemma-4-31b-it_error
1644,Lươn chiên mắm sả,,,gemma-4-31b-it_error
1645,Chả giò trái cây xốt sầu riêng,,,gemma-4-31b-it_error
1646,Bún chả cá,,,gemma-4-31b-it_error
1647,Cá chiên giòn xốt chanh ớt,,,gemma-4-31b-it_error
1648,Vịt kho chuối xanh,,,gemma-4-31b-it_error
1649,Nhộng xào bông hẹ,,,gemma-4-31b-it_error
1650,Cháo cá hồi,,,gemma-4-31b-it_error
1651,Cháo nấm tràm,,,gemma-4-31b-it_error
1652,Gà hấp đậu hũ non,,,gemma-4-31b-it_error
1653,Đông cô hấp tôm,,,gemma-4-31b-it_error
1654,Mực nhúng giấm,,,gemma-4-31b-it_error
1655,Bánh ướt xào hải sản,,,gemma-4-31b-it_error
1656,Gà nướng táo,,,gemma-4-31b-it_error
1657,Gà chiên lạp xưởng,,,gemma-4-31b-it_error
1658,Gà chiên bơ,,,gemma-4-31b-it_error
1659,Mì gói xào bò,,,gemma-4-31b-it_error
1660,Miến măng gà,,,gemma-4-31b-it_error
1661,Chân giò ninh măng lưỡi lợn,,,gemma-4-31b-it_error
1662,Bò nướng sa tế,,,gemma-4-31b-it_error
1663,Cá tai tượng hấp,,,gemma-4-31b-it_error
1664,Gỏi cá hấp kiểu Nhật,,,gemma-4-31b-it_error
1665,Đà điểu lúc lắc,,,gemma-4-31b-it_error
1666,Cánh gà xốt nước tương,,,gemma-4-31b-it_error
1667,Heo nướng bắp cải chua,,,gemma-4-31b-it_error
1668,Cơm trân châu,,,gemma-4-31b-it_error
1669,Đậu đũa xào tôm thịt,,,gemma-4-31b-it_error
1670,Cá hồi xốt trái cây,,,gemma-4-31b-it_error
1671,Gan gà xào chua ngọt,,,gemma-4-31b-it_error
1672,Cháo lươn khoai môn đậu xanh,,,gemma-4-31b-it_error
1673,Mực xào ớt khô Caramen,,,gemma-4-31b-it_error
1674,Súp vịt quay,,,gemma-4-31b-it_error
1675,Cần nước xào bao tử cá basa,,,gemma-4-31b-it_error
1676,Bánh ruốc chiên giòn,,,gemma-4-31b-it_error
1677,Lươn cuốn thịt om riềng,,,gemma-4-31b-it_error
1678,Cơm chiên cá mặn chay,,,gemma-4-31b-it_error
1679,Lẩu sườn non,,,gemma-4-31b-it_error
1680,Thịt heo kho thơm,,,gemma-4-31b-it_error
1681,Bánh Rôti cuốn thịt bò,,,gemma-4-31b-it_error
1682,Cồi sò điệp xốt cay,,,gemma-4-31b-it_error
1683,Cá cơm chiên giòn xốt tiêu,,,gemma-4-31b-it_error
1684,Đậu hũ nhồi hạt sen,,,gemma-4-31b-it_error
1685,Tôm nướng lá chuối,,,gemma-4-31b-it_error
1686,Vịt quay xào thơm,,,gemma-4-31b-it_error
1687,Cá trứng ngâm giấm,,,gemma-4-31b-it_error
1688,Trứng hấp tôm nấm,,,gemma-4-31b-it_error
1689,Miến xào lươn chay,,,gemma-4-31b-it_error
1690,Gà chiên xốt táo,,,gemma-4-31b-it_error
1691,Canh chua nấu cá hồi,,,gemma-4-31b-it_error
1692,Cá chép nấu bung,,,gemma-4-31b-it_error
1693,Lẩu cua lá me,,,gemma-4-31b-it_error
1694,Xúc xích khìa nước dừa,,,gemma-4-31b-it_error
1695,Bún gạo xào thập cẩm,,,gemma-4-31b-it_error
1696,Nải chuối mực,,,gemma-4-31b-it_error
1697,Ốc giác xào bông hành,,,gemma-4-31b-it_error
1698,Tôm hấp rau củ,,,gemma-4-31b-it_error
1699,Canh râu mực nấu ngót,20,15,gemma-4-31b-it_estimate
1700,Trứng cá kho nghệ,25,25,gemma-4-31b-it_estimate
1701,Cơm gạo lức chiên nghêu,35,20,gemma-4-31b-it_estimate
1702,Gà nướng bưởi xốt giấm,,,gemma-4-31b-it_error
1703,Gà chiên sa tế xốt mayonnaise,,,gemma-4-31b-it_error
1704,Bắp bò kho chua ngọt,,,gemma-4-31b-it_error
1705,Dê nướng sa tế,,,gemma-4-31b-it_error
1706,Lẩu xí quách chua cay,,,gemma-4-31b-it_error
1707,Cua lột xốt cam,,,gemma-4-31b-it_error
1708,Cá hồi nướng xốt Mayo,,,gemma-4-31b-it_error
1709,Bê thui xào sa tế,,,gemma-4-31b-it_error
1710,Canh sườn hạt sen,,,gemma-4-31b-it_error
1711,Miến xào nghêu tay cầm,,,gemma-4-31b-it_error
1712,Thịt bò nướng mù tạt,,,gemma-4-31b-it_error
1713,Gà cuộn xôi xoài,,,gemma-4-31b-it_error
1714,Lẩu chua thịt bò,,,gemma-4-31b-it_error
1715,Su hào xào hải sản,,,gemma-4-31b-it_error
1716,Salad cá hồi nướng xốt mayo,,,gemma-4-31b-it_error
1717,Ốc mỡ xốt mayo,,,gemma-4-31b-it_error
1718,Trứng hấp,,,gemma-4-31b-it_error
1719,Chả cá ngũ sắc,,,gemma-4-31b-it_error
1720,Sò điệp nướng ba màu,,,gemma-4-31b-it_error
1721,Bánh flan hạt chia matcha,,,gemma-4-31b-it_error
1722,Bánh rán socola mứt xoài,,,gemma-4-31b-it_error
1723,Salad mực chiên,,,gemma-4-31b-it_error
1724,Pancake vị trà sữa,,,gemma-4-31b-it_error
1725,Salad cá hồi sốt tôm khô,,,gemma-4-31b-it_error
1726,Bắp hạt chiên giòn,,,gemma-4-31b-it_error
1727,Panna Cotta Kem Muối,,,gemma-4-31b-it_error
1728,Pancake chocolate trái cây nhiệt đới,,,gemma-4-31b-it_error
1729,Ngưu bàng chiên tôm,,,gemma-4-31b-it_error
1730,Súp đậu non trứng rong biển,,,gemma-4-31b-it_error
