id,recipe_name,description,image_url,prep_time,cook_time,servings,difficulty,created_by,status,created_at,updated_at,calories
1420,Bao tử cá basa xào bạc hà,"Bao tử cá basa xào bạc hà lạ miệng, đổi vị cho gia đình với món ăn giòn dai, thơm mát, kết hợp hương bạc hà độc đáo, giúp bữa cơm thêm phần hấp dẫn.",https://vuahaisan.vn/wp-content/uploads/2022/09/bao-tu-ca-basa-kho.jpg,0,15,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),280
1421,Trứng đúc hẹ,"Trứng đúc hẹ thơm lừng, bổ sung chất xơ và vitamin từ hẹ, món ăn quen thuộc miền Bắc, ngon miệng và tốt cho sức khỏe cả nhà, đặc biệt là trẻ nhỏ.",https://i.ytimg.com/vi/5I7PImq3rdM/maxresdefault.jpg,0,10,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),211
1422,Bò xào ớt khô,"Bò xào ớt khô mềm ngọt, cay nhẹ, quyện vị giấm chua thanh và nước tương thơm, món ăn giúp kích thích vị giác, cực hợp cho những ngày nắng nóng oi bức.",https://i.ytimg.com/vi/GcR6uyCr-CE/maxresdefault.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),346
1423,Bò né hoa thiên lý,"Bò né hoa thiên lý mềm ngọt, xốt mayonnaise beo béo, bông thiên lý xanh mướt, món ăn ngon miệng, dễ làm, giúp bữa cơm gia đình thêm phần hấp dẫn.",https://cookbeo.com/media/2021/06/hoa-thien-ly-xao-thit-lon/hoa-thien-ly-xao-thit-lon.jpg,0,0,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),296
1424,Canh gà thuốc bắc,"Canh gà thuốc bắc thơm nồng của củ sen, hạt sen giòn ngọt với thịt gà mềm, thấm vị, là món canh bồi bổ sức khỏe, thích hợp cho ngày chuyển mùa trong năm.",https://monngonmoingay.com/wp-content/uploads/2015/08/9-canh-ga-thuoc-bac-540-360.jpg,0,45,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),288
1425,Canh đuôi bò củ cải,"Canh đuôi bò củ cải dễ nấu, thích hợp mùa nóng với củ cải cay mát, cân bằng dinh dưỡng, hỗ trợ cải thiện nhiều bệnh, phù hợp để ăn khi thời tiết giao mùa.",https://monngonmoingay.com/wp-content/uploads/2015/08/IMG-4096-canh-duoi-heo-cu-sen.png,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),420
1426,Thịt kho củ sen tương hột,"Thịt kho thấm vị, thơm ngon, đậm đà, củ sen giòn giòn ngọt ngọt cũng thấm vị không kém. Món này mà ăn với cơm là ""hết sẩy"".",https://storage.googleapis.com/onelife-public/blog.onelife.vn/2021/10/cach-lam-thit-kho-cu-sen-tuong-hot-mon-chinh-509837523550.jpg,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),223
1427,Bao tử kho dưa cải trứng cút,"Bao tử kho dưa cải trứng cút là sự kết hợp hài hòa giữa bao tử giòn, trứng cút bùi béo và dưa cải chua thanh, món ăn bắt cơm lý tưởng cho cuối tuần sum họp.",https://nauankhongkho.com/wp-content/uploads/2016/05/cach-lam-bao-tu-kho-dua-cai-trung-cut.jpg,0,35,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),421
1428,Cá đối kho cần tàu,"Thịt cá mềm ngọt, nước sốt chua chua ngọt ngọt vừa ăn, đây sẽ là một cách chế biến mới với loại nguyên liệu mới hơn là cá đối dành cho các món cá kho.",https://www.tourdulichbentre.com/images/cach-lam-ca-doi-kho-lat.jpg,0,25,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),280
1429,Canh giò heo đu đủ hườm,"Là món canh phổ biển ở miền Trung, cân bằng dinh dưỡng, tốt cho tiêu hóa và rất lợi sữa với bà mẹ cho con bú.",https://monngonmoingay.com/wp-content/uploads/2015/08/0357-canh-gio-heo-du-du-huom.png,0,25,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),362
1430,Thịt om chuối xanh,"Món này thường dùng với cơm hoặc bún, thực hiện vừa dễ vừa nhanh, lại khá giống món giả cầy, và đặc biệt là cực kỳ phù hợp với thời tiết giao mùa.",https://monngonmoingay.com/wp-content/uploads/2015/08/0318-thit-om-chuoi-xanh.png,0,15,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),371
1431,Ếch kho tiêu xanh,"Thịt ếch dai ngọt, đậm đà, thấm vị tiêu xanh thơm lừng, chắc chắn đây sẽ là một món ăn rất ""tốn"" cơm cho cả nhà bạn tuần này đó :)",https://sasaki.com.vn/wp-content/uploads/2023/11/ech-kho-tieu-xanh-03.jpg,0,15,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),405
1432,Sườn xào chua ngọt,"Sườn xào chua ngọt kết hợp thịt heo và rau củ, đảm bảo dinh dưỡng, hương vị thơm ngon, đậm đà, là món ăn khó quên, phù hợp cho bữa cơm gia đình hàng ngày.",https://cdn.tgdd.vn/Files/2019/10/13/1208189/cach-lam-mon-suon-xao-chua-ngot-voi-dua-ngon-me-say-201910132132309919.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),462
1433,Bông thiên lý xào hải sản,"Bông thiên lý xào hải sản có màu sắc hài hòa với tôm đỏ, mực trắng, bông xanh, món ăn thơm ngon, lạ miệng, chắc chắn sẽ làm hài lòng mọi thực khách.",https://i.ytimg.com/vi/QJ5677dRcFo/maxresdefault.jpg,0,10,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),211
1434,Cá thu xốt xòai tượng,"Cá thu xốt xoài tương dân dã, chế biến cách mới cực kỳ hấp dẫn, vị chua thanh dễ ăn, đậm đà, rất thích hợp cho tiết trời giao mùa trong gia đình.",https://monngonmoingay.com/wp-content/smush-webp/2015/08/0243-ca-thu-xot-xoai-tuong.png.webp,0,15,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),370
1435,Bún xào chay,"Bún xào chay thanh mát, sợi bún mềm dai, rau củ tươi giòn, dễ làm, giúp đổi vị cho cả nhà khi ngán cơm hoặc làm món ăn sáng nhẹ nhàng, giàu dinh dưỡng.",https://cdn.nguyenkimmall.com/images/detailed/829/thumbnails__10_.jpg,0,15,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),196
1436,Lẩu đuôi bò cay,"Những dịp cuối tuần, nếu chồng muốn rủ bạn bề đồng nghiệp đến nhà dùng cơm, bạn sẽ nấu món gì để khiến chồng tự hào về người vợ đảm đang, tài năng và tâm lý?",https://monngonmoingay.com/wp-content/uploads/2022/10/sup-duoi-bo-chua-cay.jpg,0,35,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),613
1437,Cá điêu hồng kho tương bần,"Cá điêu hồng kho tương bần, tương bần hảo hạng miền Bắc, kho cùng cá điêu hồng, món ngon mới lạ, đảm bảo cả nhà bạn sẽ tấm tắc khen ngợi không ngớt.",https://thucthan.com/media/2019/04/ca-bong-kho-tuong/ca-bong-kho-tuong.jpg,0,25,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),420
1438,Măng le xào gan,"Gan bùi bùi thơm thơm, măng giòn giòn ngọt ngọt, hai hương vị này hòa quyện vào nhau tạo nên một món ăn ngày thường cực kì ngon, lạ miệng mà lại còn bổ dưỡng!",https://huongsen.vn/wp-content/uploads/2016/10/mang-le-xao-gan-3.jpg,0,15,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),288
1439,Sò lông kho tiêu xanh,"Sò lông kho tiêu xanh – món mặn bắt cơm, vị tiêu cay nhẹ, sò lông dai ngọt, cách chế biến mới lạ, giúp thực đơn gia đình thêm phần phong phú, hấp dẫn.",https://sasaki.com.vn/wp-content/uploads/2023/11/ca-kho-tieu-xanh-01.jpg,0,25,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),288
1440,Bắp cải cuộn thịt kho bơ,"Bắp cải cuộn thịt băm quen thuộc được biến tấu với nhân và gia vị mới lạ, mang đến món ăn hấp dẫn, đổi vị cho bữa cơm gia đình thêm phần thú vị, ngon miệng.",https://monngonmoingay.com/wp-content/smush-webp/2015/08/8.thitkhocusentuonghotIMG_9798.png.webp,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),245
1441,Canh mồng tơi bắp nụ,"Canh mồng tơi bắp nụ xanh mướt, dễ trồng, ít tốn công. Từ rau mát bổ dưỡng tạo ra món canh dân dã, thích hợp cho bữa cơm gia đình ngày hè oi bức, dễ ăn.",https://daubepgiadinh.vn/wp-content/uploads/2019/01/canh-mong-toi-tom-kho.jpg,0,15,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),105
1442,Gà xào giấm gừng,"Gà xào giấm gừng thơm ngon, giúp giữ ấm cơ thể trong những ngày lạnh. Công thức siêu dễ làm từ Món Ngon Mỗi Ngày giúp bạn trổ tài bếp núc ngay tại nhà!",https://i.ytimg.com/vi/pZxU1cwKhD8/maxresdefault.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),271
1443,Bò xào lăn,"Bò xào lăn béo nhẹ mayonnaise với thịt bò mềm ngọt, nấm mèo giòn, miến xào dai, món ăn hấp dẫn cho bữa cơm cuối tuần, giúp cả nhà thêm vui sum vầy.",https://i.ytimg.com/vi/0h5FLOrTh3s/maxresdefault.jpg,0,25,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),420
1444,Thịt bò xào kiểu Hàn Quốc,"Thịt bò xào kiểu Hàn Quốc bổ dưỡng, dễ làm, giàu sắt, protein, kali, axit amin, giúp tăng sức dẻo dai, cung cấp năng lượng cho cơ thể khỏe mạnh mỗi ngày.",https://i.ytimg.com/vi/LzSqqDych00/maxresdefault.jpg,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),437
1445,Canh riêu cá chép,"Canh riêu cá chép là loại canh có vị chua dễ ăn, có tác dụng giúp tiêu hóa dễ dàng hơn, thích hợp vào các dịp cuối tuần gia đình sum họp.",https://barona.vn/storage/cong-thuc/341/anhdaidienmonan-logo.jpg,0,25,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),463
1446,Cánh gà kho khoai môn,"Canh gà kho khoai môn thơm bùi, dễ ăn, nâng cao sức đề kháng, dễ tiêu hóa, tốt cho người bệnh ruột, dạ dày, đổi vị cho bữa cơm gia đình ngày thường.",https://t.vietgiaitri.com/2024/6/4/cach-lam-mon-ga-kho-khoai-mon-dam-da-de-lam-thich-hop-cho-nguoi-luoi-600x432-755-7185087.webp,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),280
1447,Sườn chiên xốt chanh dây,"Sườn chiên xốt chanh dây chua ngọt thanh mát, lạ miệng, dễ làm, giúp đổi vị cho bữa cơm gia đình hoặc đãi khách, ăn kèm cơm nóng càng thêm ngon khó cưỡng.",https://monngonmoingay.com/wp-content/uploads/2015/08/11_CQC1427-uc-vit-chien-xot-chanh.png,0,15,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),613
1448,Canh hến nấu khế,"Canh hến nấu khế vị ngọt đặc trưng của hến, khế chua, măng chua giòn, tỏi phi thơm, món canh dễ tiêu, thích hợp cho bữa cơm ngày cuối năm sum họp.",https://monngonmoingay.com/wp-content/uploads/2015/08/IMG_7331-canh-hen-nau-khe.png,0,15,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),171
1449,Canh chua măng,"Canh chua măng miền Nam sử dụng cá biển hoặc cá nước lợ, nước ngọt từ cá, vị chua cà chua tự nhiên tạo nên món ăn truyền thống dễ chế biến, ai cũng mê.",https://monngonmoingay.com/wp-content/uploads/2015/08/canh-chua-mang.png,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),355
1450,Bao tử khìa tiêu xanh,"Bao tử khìa tiêu xanh đậm đà vị Việt, gia vị đơn giản, kết hợp tiêu xanh cay nhẹ, món ăn mát lành, thích hợp cho bữa cơm gia đình ngày hè nóng bức.",https://monngonmoingay.com/wp-content/uploads/2015/08/IMG-0139-bao-tu-khia-tieu-xanh.png,0,15,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),538
1451,Gà kho me,"Gà kho mè thơm lừng, chỉ cần chút biến tấu là món gà kho quen thuộc trở nên vô cùng hấp dẫn, đậm vị hơn, đưa cơm cho cả nhà vào những bữa ăn cuối tuần.",https://i.ytimg.com/vi/v4Y7fejDFc4/maxresdefault.jpg,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),421
1452,Sườn xào bắp non,"Sườn xào bắp non thơm ngọt, đậu Hà Lan xanh mướt, sườn non chín mềm, thêm rượu Mai Quế Lộ đặc trưng, món ăn bắt cơm, hấp dẫn cho mọi thành viên trong nhà.",https://i.ytimg.com/vi/GN8eDWrYIwY/maxresdefault.jpg,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),355
1453,Lưỡi heo kho quế,"Lưỡi heo kho quế với lưỡi giòn sần sật, vị quế thơm nồng, món kho độc đáo giúp vị giác được trải nghiệm mới, ăn cùng cơm trắng càng thêm hấp dẫn.",https://monngonmoingay.com/wp-content/uploads/2015/08/4-Luoi-heo-kho-que-540-360.jpg,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),712
1454,Miến xào đậu ngự,"Hôm nay là ngày chay, mời cả nhà cùng làm một món chay vừa ngon vừa lạ miệng này nhé: Miến xào đậu ngự!",https://i.ytimg.com/vi/owY5Ef72mBY/maxresdefault.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),371
1455,Cà bung thịt heo,"Cà tím bung thịt heo kết hợp ba chỉ, lá tía tô, nghệ, màu sắc bắt mắt, vị thanh nhẹ, món ăn mới lạ, dễ ăn, giúp bữa cơm gia đình thêm hấp dẫn, ngon miệng.",https://monngonmoingay.com/wp-content/uploads/2015/08/02_CaBungThitHeo_CQC0366.png,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),405
1456,Nấm đùi gà kho gừng,"Nấm đùi gà kho gừng – món chay bổ dưỡng, vị cay nhẹ, thơm nồng, tốt cho sức khỏe, thích hợp cho bữa cơm gia đình hoặc những ngày cần bồi bổ thể lực.",https://monngonmoingay.com/wp-content/uploads/2015/08/IMG_6908-nam-dui-ga-kho-gung.png,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),338
1457,Canh đu đủ lá lốt,"Canh đu đủ lá lốt thanh mát, đậm đà, lá lốt thơm giòn, đu đủ chín mềm, món canh ngon bổ, xứng đáng trở thành món tủ cho cả gia đình bạn thưởng thức.",https://monngonmoingay.com/wp-content/smush-webp/2015/08/CanhDuDuLaLot_CQC05371.png.webp,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),146
1458,Thịt bò xào ngồng cải,"Thịt bò xào ngồng cải là một món ăn rất phổ biến, đơn giản và dễ thực hiện nhưng lại hấp dẫn và ngon miệng, là một lựa chọn cho thực đơn mùa hè của gia đình.",https://i.ytimg.com/vi/eusgvL51NaY/maxresdefault.jpg,0,10,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),160
1459,Đậu bắp thịt gà xào chao,"Đậu bắp kết hợp với gà rồi kết hợp với chao sẽ đem đến một món ăn đầy thú vị và lạ miệng cho cả nhà trong tuần này đó, các chị em hãy thử món này xem nhé!",https://monngonmoingay.com/wp-content/uploads/2015/08/IMG_6941-dau-bap-thit-ga-xao-chao.png,0,15,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),222
1460,Tôm chiên xóc lá quế,"Tôm chiên xóc lá quế giòn tan, giữ nguyên độ mềm dai của tôm, thơm vị lá quế, lá chanh, món ăn chế biến nhanh, dễ làm, phù hợp cho bữa cơm gia đình bận rộn.",https://i.ytimg.com/vi/sOhMMaHK4aw/maxresdefault.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),321
1461,Hải sâm xào rau củ,"Hải sâm xào rau củ – món ăn “cao lương mỹ vị” phương Đông, nhiều đạm, ít béo, chế biến đơn giản, bổ dưỡng, thích hợp cho bữa tiệc hay bữa cơm gia đình.",https://monngonmoingay.com/wp-content/uploads/2015/08/201205230504530000006_hai-sam-xao-rau-cu-1.png,0,15,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),210
1462,Cá thu kho riềng,"Cá thu kho riềng thơm đặc trưng, nước kho vừa thơm vừa hăng nhẹ của riềng, món ăn thích hợp cho những ngày đầu xuân se lạnh, bổ dưỡng cho sức khỏe.",https://yummyday.vn/uploads/images/ca-thu-kho-rieng-3.jpg,0,20,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),190
1463,Canh gà cải bó xôi,"Canh gà cải bó xôi bổ dưỡng, rau chân vịt xanh mướt, thịt gà mềm, món canh nhanh gọn, đổi vị cho bữa ăn, giúp cả nhà thưởng thức hương vị mới lạ.",https://monngonmoingay.com/wp-content/uploads/2015/08/3-Canh-ga-cai-bo-xoi-540-360.jpg,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),421
1464,Cà tím nhồi thịt kho,"Cà tím nhồi thịt kho như bữa tiệc vitamin, được chiên giòn và kho mang vị thơm ngon khó cưỡng, là món ăn bổ dưỡng chăm sóc sức khỏe cho cả gia đình bạn.",https://monngonmoingay.com/wp-content/uploads/2015/08/CaTimNhoiThitKho_CQC0645.png,0,25,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),245
1465,Canh vịt khoai sọ,"Canh vịt khoai sọ thơm bùi, thịt vịt mềm, khoai sọ béo ngậy, nước canh ngọt thanh, mang lại cảm giác ấm cúng, hạnh phúc lan tỏa trong từng bữa ăn.",https://huongsen.vn/wp-content/uploads/2017/06/canh-khoai-so-3.jpg,0,30,4,easy,1,visible,Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),Thu Mar 12 2026 08:58:16 GMT+0700 (Indochina Time),362
